Timestamp,High,Low
2024-01-02 19:00:00,1.0762048199696796,1.0753966007708222
2024-01-02 20:00:00,1.0779169906847996,1.0773028595241467
2024-01-02 21:00:00,1.0790050836246672,1.0784804583717944
2024-01-02 22:00:00,1.0798936357619713,1.0792721831373087
2024-01-02 23:00:00,1.0813595953458555,1.0807097948725957
2024-01-03 00:00:00,1.0853320318430786,1.0846440328203344
2024-01-03 01:00:00,1.0894601554297172,1.088861003295776
2024-01-03 02:00:00,1.0900564746770816,1.0893977598525497
2024-01-03 03:00:00,1.0904347442624305,1.0898161980921721
2024-01-03 04:00:00,1.0929821098249681,1.0926325683381475
2024-01-03 05:00:00,1.0954664788627086,1.0949075242974018
2024-01-03 06:00:00,1.0934552636362602,1.0929652113821688
2024-01-03 07:00:00,1.0936888095935395,1.0929002799882932
2024-01-03 08:00:00,1.0915275712139714,1.0905481064551432
2024-01-03 09:00:00,1.0928605364915887,1.0921185620314147
2024-01-03 10:00:00,1.0903459180773671,1.089836196719111
2024-01-03 11:00:00,1.0878384366308997,1.0874273229600326
2024-01-03 12:00:00,1.0826374430883026,1.0818120916463687
2024-01-03 13:00:00,1.0826535333610234,1.0821040773481898
2024-01-03 14:00:00,1.078020355904053,1.0772858237152614
2024-01-03 15:00:00,1.0780041983196915,1.0771568753458374
2024-01-03 16:00:00,1.0740512526255728,1.073280322002132
2024-01-03 17:00:00,1.0732831080440897,1.0727268520648876
2024-01-03 18:00:00,1.0745009792385856,1.0742638961274493
2024-01-03 19:00:00,1.0740049466061585,1.0735100213395077
2024-01-03 20:00:00,1.0737278475603436,1.0730674321040854
2024-01-03 21:00:00,1.0746226959770542,1.0739445213223984
2024-01-03 22:00:00,1.0785912055398625,1.0779397221993245
2024-01-03 23:00:00,1.0802689346707064,1.0797722715846436
2024-01-04 00:00:00,1.082801432677336,1.0822946140223044
2024-01-04 01:00:00,1.0853138384833798,1.0844363171392806
2024-01-04 02:00:00,1.0868684320753383,1.0861380034898
2024-01-04 03:00:00,1.0883440750489195,1.0879952647893423
2024-01-04 04:00:00,1.0910950817828744,1.0906515472341296
2024-01-04 05:00:00,1.0910783110976154,1.0906818221780576
2024-01-04 06:00:00,1.0906309425507432,1.090197156741924
2024-01-04 07:00:00,1.0891366539774625,1.0888928577590198
2024-01-04 08:00:00,1.0889203353876282,1.0879963700273183
2024-01-04 09:00:00,1.0880363231483092,1.087668563742026
2024-01-04 10:00:00,1.0868849006678474,1.0865429411536596
2024-01-04 11:00:00,1.0833773770570578,1.0829263766250663
2024-01-04 12:00:00,1.0802895629701066,1.0796877887909104
2024-01-04 13:00:00,1.077152837937812,1.0767193776958381
2024-01-04 14:00:00,1.075311936354587,1.0744545779634547
2024-01-04 15:00:00,1.0743402542451959,1.073666624090372
2024-01-04 16:00:00,1.0724649162646347,1.071923459022909
2024-01-04 17:00:00,1.0685309072381963,1.067838755676041
2024-01-04 18:00:00,1.0698972457429905,1.0692567411821936
2024-01-04 19:00:00,1.0679225514889144,1.0670776911828794
2024-01-04 20:00:00,1.0721760987961964,1.0716857519103387
2024-01-04 21:00:00,1.0717642542832706,1.0712413159102072
2024-01-04 22:00:00,1.0726656567678303,1.072169734669958
2024-01-04 23:00:00,1.0748174551022505,1.0738554252170356
2024-01-05 00:00:00,1.0763269521135757,1.075882897506135
2024-01-05 01:00:00,1.0809609084077065,1.0802872425597794
2024-01-05 02:00:00,1.0825152874522659,1.0819402962988935
2024-01-05 03:00:00,1.086215022825976,1.085707354257629
2024-01-05 04:00:00,1.0863837205070446,1.0860007841446653
2024-01-05 05:00:00,1.086610434924875,1.085812706046029
2024-01-05 06:00:00,1.0877417844174064,1.0870085146555715
2024-01-05 07:00:00,1.0886605454005909,1.088013903003807
2024-01-05 08:00:00,1.0869437541992895,1.0862745845023205
2024-01-05 09:00:00,1.0842586324362848,1.0839663725138933
2024-01-05 10:00:00,1.0821380369687152,1.08117344578862
2024-01-05 11:00:00,1.0792967922921044,1.0788698863818893
2024-01-05 12:00:00,1.0766160512453162,1.0763486878725077
2024-01-05 13:00:00,1.0733444045562963,1.0729064788103204
2024-01-05 14:00:00,1.0714346450666807,1.0712189728979225
2024-01-05 15:00:00,1.070502519739176,1.0696355835366729
2024-01-05 16:00:00,1.0683225554984848,1.0677280444985127
2024-01-05 17:00:00,1.066690286314167,1.0661695631313919
2024-01-05 18:00:00,1.0668135322975347,1.0665193306639549
2024-01-05 19:00:00,1.0676508181693094,1.0672607796912774
2024-01-05 20:00:00,1.0654520355112385,1.065010213652172
2024-01-05 21:00:00,1.066869947352737,1.0661241296876622
2024-01-05 22:00:00,1.0705384256302246,1.0700430699644683
2024-01-05 23:00:00,1.0725189755556273,1.0719413912400797
2024-01-06 00:00:00,1.0746173819654286,1.0742640937379597
2024-01-06 01:00:00,1.0794035610832247,1.0789238530372847
2024-01-06 02:00:00,1.080501276919543,1.0799833125329792
2024-01-06 03:00:00,1.0809466887235624,1.0803466315975707
2024-01-06 04:00:00,1.0858085088595295,1.0852172776532538
2024-01-06 05:00:00,1.0858687219327317,1.0853855410151632
2024-01-06 06:00:00,1.0858582220511697,1.085024363095455
2024-01-06 07:00:00,1.0840651413774607,1.0832325047793714
2024-01-06 08:00:00,1.0836680888539796,1.083069097086668
2024-01-06 09:00:00,1.0805916725615963,1.079834693782058
2024-01-06 10:00:00,1.0799455704839496,1.0792592244646777
2024-01-06 11:00:00,1.0748527025109316,1.0744590138456174
2024-01-06 12:00:00,1.075678887342695,1.0749055139860975
2024-01-06 13:00:00,1.0727499853133258,1.0720039131098116
2024-01-06 14:00:00,1.0715536543766284,1.070822441294799
2024-01-06 15:00:00,1.0686592424569252,1.067806410264929
2024-01-06 16:00:00,1.0671638138489707,1.0666792742306024
2024-01-06 17:00:00,1.0660094248334002,1.0654066687279486
2024-01-06 18:00:00,1.0677066571854141,1.0673136045046911
2024-01-06 19:00:00,1.066508209462367,1.0656541046591494
2024-01-06 20:00:00,1.068741327396703,1.0683021281045155
2024-01-06 21:00:00,1.069409466538841,1.0689365365609695
2024-01-06 22:00:00,1.0700456872144108,1.0691518017702353
2024-01-06 23:00:00,1.0717048383886583,1.0707572487804422
2024-01-07 00:00:00,1.075408153335014,1.0745789515178739
2024-01-07 01:00:00,1.0782851388295647,1.077630387955326
2024-01-07 02:00:00,1.081426816695272,1.0805857780672674
2024-01-07 03:00:00,1.0841396414734195,1.0837519908005078
2024-01-07 04:00:00,1.0857318045277624,1.0851440818045857
2024-01-07 05:00:00,1.0889088712093236,1.0882403158405662
2024-01-07 06:00:00,1.0894854746984899,1.088975193071623
2024-01-07 07:00:00,1.085965810660918,1.0856367929289983
2024-01-07 08:00:00,1.0877956804581628,1.0873845348051576
2024-01-07 09:00:00,1.0840131830583335,1.083295099248571
2024-01-07 10:00:00,1.0836626983145605,1.0830971830071443
2024-01-07 11:00:00,1.0810538229106774,1.0804366351780785
2024-01-07 12:00:00,1.0771502380720284,1.0765892667357497
2024-01-07 13:00:00,1.0749988207729226,1.074185553704596
2024-01-07 14:00:00,1.0743657156724438,1.0735467173061752
2024-01-07 15:00:00,1.0719462056148754,1.0714647681966483
2024-01-07 16:00:00,1.0711097146181692,1.0703660085454907
2024-01-07 17:00:00,1.070913710390689,1.0703789041347098
2024-01-07 18:00:00,1.0691496506894986,1.0686798348252382
2024-01-07 19:00:00,1.0715230140468164,1.0708129112893654
2024-01-07 20:00:00,1.0719383314372866,1.0713757619889233
2024-01-07 21:00:00,1.0732407924926455,1.0725708195789125
2024-01-07 22:00:00,1.0755038459960178,1.0747920812348495
2024-01-07 23:00:00,1.0767321550244966,1.0761428132639588
2024-01-08 00:00:00,1.0793438258212364,1.078631470550264
2024-01-08 01:00:00,1.0830848817524148,1.082580447039545
2024-01-08 02:00:00,1.0861353303348997,1.0855830958373727
2024-01-08 03:00:00,1.0890344345850875,1.088512732791465
2024-01-08 04:00:00,1.0896749244970185,1.0891715592201026
2024-01-08 05:00:00,1.0911115653242942,1.0903226279901648
2024-01-08 06:00:00,1.092468936203241,1.092088065446176
2024-01-08 07:00:00,1.0918146119485692,1.0913038968098905
2024-01-08 08:00:00,1.0896640820648893,1.0888494167899818
2024-01-08 09:00:00,1.0870081461889727,1.0861236423357252
2024-01-08 10:00:00,1.0882047929182934,1.0877525553754415
2024-01-08 11:00:00,1.0854331699864344,1.0847556369598979
2024-01-08 12:00:00,1.0820801402909248,1.0812414640675965
2024-01-08 13:00:00,1.0778343440181004,1.0772976732345594
2024-01-08 14:00:00,1.077927063394817,1.0773514956232855
2024-01-08 15:00:00,1.0745661422280453,1.0742731439797042
2024-01-08 16:00:00,1.073047654502123,1.072433793110789
2024-01-08 17:00:00,1.0751500603029174,1.0742210072521579
2024-01-08 18:00:00,1.073465299467892,1.0729839374348664
2024-01-08 19:00:00,1.073497895058212,1.0726096577066537
2024-01-08 20:00:00,1.0746136521991907,1.0742112721486416
2024-01-08 21:00:00,1.0764149284239353,1.0757464765712894
2024-01-08 22:00:00,1.078720005180045,1.078331176596108
2024-01-08 23:00:00,1.080465488716934,1.0800276893487415
2024-01-09 00:00:00,1.0834840320473127,1.0826287521580578
2024-01-09 01:00:00,1.0880201247421,1.087469736258266
2024-01-09 02:00:00,1.0908798034562026,1.0902329062420786
2024-01-09 03:00:00,1.091211089016645,1.090486701920394
2024-01-09 04:00:00,1.0931085505184108,1.0925178214736844
2024-01-09 05:00:00,1.0953379841652815,1.0946632642425842
2024-01-09 06:00:00,1.0967581344718809,1.0961243741975668
2024-01-09 07:00:00,1.0942423558675294,1.0935423935707085
2024-01-09 08:00:00,1.0927952532016918,1.0920510027521309
2024-01-09 09:00:00,1.0931962807867706,1.0925936222350965
2024-01-09 10:00:00,1.0907105053803965,1.0903213202139461
2024-01-09 11:00:00,1.0863578672661636,1.0858227869783064
2024-01-09 12:00:00,1.0829391983051968,1.0823199128211742
2024-01-09 13:00:00,1.0811743644494176,1.0806560770618623
2024-01-09 14:00:00,1.081024818627996,1.0803879360063462
2024-01-09 15:00:00,1.0777356968155787,1.0772574767083698
2024-01-09 16:00:00,1.0758293821228302,1.075004733876945
2024-01-09 17:00:00,1.074401893764073,1.073500959235912
2024-01-09 18:00:00,1.0740950284167137,1.0734119905154262
2024-01-09 19:00:00,1.0765146504744643,1.0757873367371305
2024-01-09 20:00:00,1.0758006393770148,1.0752665490517175
2024-01-09 21:00:00,1.0790975596523886,1.0787342473134118
2024-01-09 22:00:00,1.0801947937137995,1.0797947874413352
2024-01-09 23:00:00,1.0825628820274669,1.0818781377510955
2024-01-10 00:00:00,1.0848597179691806,1.0842660332339504
2024-01-10 01:00:00,1.0871256657023014,1.0863911100645505
2024-01-10 02:00:00,1.0901139840834988,1.0894959732567586
2024-01-10 03:00:00,1.0904297637919922,1.0895776319837158
2024-01-10 04:00:00,1.0938850625943657,1.093071788974718
2024-01-10 05:00:00,1.09425325339221,1.0936778871790036
2024-01-10 06:00:00,1.0947056885839865,1.0943438356706356
2024-01-10 07:00:00,1.094493151154045,1.0938898682282898
2024-01-10 08:00:00,1.0922657373841018,1.0919088153087375
2024-01-10 09:00:00,1.0914150032635557,1.090730995128741
2024-01-10 10:00:00,1.0882264601109388,1.0872587986431153
2024-01-10 11:00:00,1.0873233054865987,1.0865701137230988
2024-01-10 12:00:00,1.0850644126270328,1.0844801409207216
2024-01-10 13:00:00,1.0817522753693225,1.0812548121877794
2024-01-10 14:00:00,1.0787231701898978,1.078193961550988
2024-01-10 15:00:00,1.0789287961980905,1.0783229078424688
2024-01-10 16:00:00,1.076554658199552,1.0755822981276364
2024-01-10 17:00:00,1.0756059544689651,1.0751949124494973
2024-01-10 18:00:00,1.0748835982692,1.07396095579523
2024-01-10 19:00:00,1.0732660647094938,1.0724887835840589
2024-01-10 20:00:00,1.074574452862985,1.0738687303724284
2024-01-10 21:00:00,1.0749485417436944,1.0742916034042336
2024-01-10 22:00:00,1.0773954554001743,1.0768106101580153
2024-01-10 23:00:00,1.079903418670965,1.0792688628077733
2024-01-11 00:00:00,1.0806019834982348,1.0799293313630944
2024-01-11 01:00:00,1.0838176539014759,1.083128060011239
2024-01-11 02:00:00,1.0869935236222965,1.0864489139340179
2024-01-11 03:00:00,1.0884658219182273,1.0881061755385897
2024-01-11 04:00:00,1.0906669788609418,1.0901905086784616
2024-01-11 05:00:00,1.0913909177903727,1.0911253646763326
2024-01-11 06:00:00,1.0921338782329035,1.0917802317047556
2024-01-11 07:00:00,1.090486884624577,1.0900069009936408
2024-01-11 08:00:00,1.0879791179058558,1.087139504817003
2024-01-11 09:00:00,1.0880950184250404,1.0875691991135745
2024-01-11 10:00:00,1.0849600443602958,1.084173645447185
2024-01-11 11:00:00,1.080908102427534,1.0803737883936688
2024-01-11 12:00:00,1.080124447279947,1.0795898730977809
2024-01-11 13:00:00,1.0762852456644365,1.0756456015779174
2024-01-11 14:00:00,1.0763170320306734,1.0758482334953607
2024-01-11 15:00:00,1.073839669948735,1.0732638161978187
2024-01-11 16:00:00,1.0716429870971582,1.0709983734678372
2024-01-11 17:00:00,1.0691623885416854,1.068518806395733
2024-01-11 18:00:00,1.0674232150664222,1.0668058768181092
2024-01-11 19:00:00,1.0688647844397374,1.0683884612741201
2024-01-11 20:00:00,1.0689728977360866,1.0680268575953047
2024-01-11 21:00:00,1.0714627165919317,1.0710435682222679
2024-01-11 22:00:00,1.0735841897017149,1.0732237976455954
2024-01-11 23:00:00,1.0750237327682988,1.0743861205135454
2024-01-12 00:00:00,1.078372552364825,1.077536201022947
2024-01-12 01:00:00,1.0782536590338623,1.077577714016948
2024-01-12 02:00:00,1.0834646966773218,1.0827465495055593
2024-01-12 03:00:00,1.0827587524002613,1.0820486335096573
2024-01-12 04:00:00,1.084183720225379,1.0838126819774323
2024-01-12 05:00:00,1.0883495146302167,1.0874469543572078
2024-01-12 06:00:00,1.087377481424031,1.0870483923781609
2024-01-12 07:00:00,1.086552012496277,1.0862970220065893
2024-01-12 08:00:00,1.0861831522305008,1.0854501884240177
2024-01-12 09:00:00,1.0833096481425553,1.0828257620223116
2024-01-12 10:00:00,1.081268689841876,1.0806916143637197
2024-01-12 11:00:00,1.078619146089189,1.077964434790034
2024-01-12 12:00:00,1.0762040406688929,1.0756392572538997
2024-01-12 13:00:00,1.072886954658547,1.0723999429010505
2024-01-12 14:00:00,1.0712407614195882,1.0708139658674105
2024-01-12 15:00:00,1.0687122222394945,1.0680028522083966
2024-01-12 16:00:00,1.0659416500341612,1.0656044726343596
2024-01-12 17:00:00,1.0655507192953082,1.064577015129375
2024-01-12 18:00:00,1.0651657089037623,1.064340935679448
2024-01-12 19:00:00,1.0657680543890915,1.0652549889061667
2024-01-12 20:00:00,1.0673234880530051,1.066774759884988
2024-01-12 21:00:00,1.067998034904019,1.0672715126816386
2024-01-12 22:00:00,1.070429298924246,1.069938971043998
2024-01-12 23:00:00,1.072577840596473,1.072095826092625
2024-01-13 00:00:00,1.0741717825281814,1.0734998705908099
2024-01-13 01:00:00,1.0778432442475572,1.0770278270325833
2024-01-13 02:00:00,1.0825994338491314,1.0819357245634393
2024-01-13 03:00:00,1.0814778695962362,1.0810278417568329
2024-01-13 04:00:00,1.0833440855603917,1.082630835168758
2024-01-13 05:00:00,1.084524475994853,1.0841985199592516
2024-01-13 06:00:00,1.0838591459452747,1.0832951551260308
2024-01-13 07:00:00,1.0848531272395736,1.0842391591364882
2024-01-13 08:00:00,1.083280861658044,1.0828248913163507
2024-01-13 09:00:00,1.081597078776193,1.0811362047440929
2024-01-13 10:00:00,1.0798225630174079,1.079100431550748
2024-01-13 11:00:00,1.0771150579619682,1.0765693317185026
2024-01-13 12:00:00,1.076281345037973,1.075772598598788
2024-01-13 13:00:00,1.0730484075586941,1.0722149649263466
2024-01-13 14:00:00,1.0709481131673426,1.0702460345686595
2024-01-13 15:00:00,1.0688049660554746,1.068158768071628
2024-01-13 16:00:00,1.065391274594738,1.0647916915357747
2024-01-13 17:00:00,1.0655162733991337,1.0649270359191234
2024-01-13 18:00:00,1.0671541594291136,1.066692778545399
2024-01-13 19:00:00,1.0672221414311136,1.0662616546911137
2024-01-13 20:00:00,1.0679862335161425,1.0675216733728679
2024-01-13 21:00:00,1.067800649982995,1.0670258132403005
2024-01-13 22:00:00,1.070851611649938,1.0704599525342244
2024-01-13 23:00:00,1.074744637916992,1.0739119781419264
2024-01-14 00:00:00,1.075644643471329,1.0750605569188973
2024-01-14 01:00:00,1.07974715941317,1.0791831151177353
2024-01-14 02:00:00,1.081830096323278,1.0813672399330958
2024-01-14 03:00:00,1.0842355595912119,1.083577586226571
2024-01-14 04:00:00,1.0861584782687415,1.085593073455546
2024-01-14 05:00:00,1.0851004749339657,1.0843867851864164
2024-01-14 06:00:00,1.088073647387399,1.0875968294024003
2024-01-14 07:00:00,1.0853771751562855,1.0848083157350732
2024-01-14 08:00:00,1.0854199022149877,1.0848166266386667
2024-01-14 09:00:00,1.0850883885261182,1.0845009337744098
2024-01-14 10:00:00,1.0824546347361481,1.0819622421447823
2024-01-14 11:00:00,1.0799795043580647,1.0795781750983897
2024-01-14 12:00:00,1.0772913148469523,1.0767701292724088
2024-01-14 13:00:00,1.0745429871599934,1.0740115834051207
2024-01-14 14:00:00,1.0739299503415045,1.0730325785900436
2024-01-14 15:00:00,1.0708243771327417,1.070237264028516
2024-01-14 16:00:00,1.0688734289160733,1.068211117318707
2024-01-14 17:00:00,1.0689518783411265,1.0683111571464368
2024-01-14 18:00:00,1.0690454808673489,1.0682205123183297
2024-01-14 19:00:00,1.0675507311737598,1.0672356011615969
2024-01-14 20:00:00,1.0723716933620802,1.0718844199023916
2024-01-14 21:00:00,1.072839475996012,1.0724525706882695
2024-01-14 22:00:00,1.0748796739793545,1.0744152722909872
2024-01-14 23:00:00,1.0769399229045642,1.0763668076220247
2024-01-15 00:00:00,1.0793620192804105,1.078985190860961
2024-01-15 01:00:00,1.0829999479603987,1.082507938096687
2024-01-15 02:00:00,1.085075844097728,1.0846257612756043
2024-01-15 03:00:00,1.086716162885113,1.0864232695804634
2024-01-15 04:00:00,1.0895956494330006,1.0888852757300382
2024-01-15 05:00:00,1.0907289939803,1.0898198409485862
2024-01-15 06:00:00,1.0904647837687145,1.089775200055613
2024-01-15 07:00:00,1.0928095881800002,1.09220231638699
2024-01-15 08:00:00,1.0902654486486458,1.0896696940449533
2024-01-15 09:00:00,1.089714490270375,1.0890772603159455
2024-01-15 10:00:00,1.0863016982621623,1.085779596629683
2024-01-15 11:00:00,1.0860747681239624,1.0852251665842294
2024-01-15 12:00:00,1.0838982370508918,1.0833454523640813
2024-01-15 13:00:00,1.0808143547715465,1.0800792483823978
2024-01-15 14:00:00,1.07819586863529,1.0775709903273845
2024-01-15 15:00:00,1.0772117083599773,1.0766523304850568
2024-01-15 16:00:00,1.0737576315702198,1.073064062608806
2024-01-15 17:00:00,1.0730132791311784,1.0723627054229004
2024-01-15 18:00:00,1.0733382525296138,1.0727582361051304
2024-01-15 19:00:00,1.0750031831226965,1.0747287609481033
2024-01-15 20:00:00,1.075033849712139,1.0745001103927028
2024-01-15 21:00:00,1.0787920209181083,1.0781209825297828
2024-01-15 22:00:00,1.0772451162968024,1.0765819731433373
2024-01-15 23:00:00,1.0831045929684187,1.08258704320198
2024-01-16 00:00:00,1.0843811915668715,1.083642949816796
2024-01-16 01:00:00,1.0867346964082112,1.0859243393434577
2024-01-16 02:00:00,1.0910553841498138,1.0903404573361661
2024-01-16 03:00:00,1.092921617552599,1.0923317984352532
2024-01-16 04:00:00,1.092745501642836,1.0918829283592615
2024-01-16 05:00:00,1.0938549746657074,1.093403607122113
2024-01-16 06:00:00,1.0952773206505262,1.0945506955727866
2024-01-16 07:00:00,1.0948284896773177,1.094135881278657
2024-01-16 08:00:00,1.095368323081511,1.0949133204495323
2024-01-16 09:00:00,1.0925473132274233,1.0919756561386311
2024-01-16 10:00:00,1.0890532173567309,1.0886297279932564
2024-01-16 11:00:00,1.0859953877373707,1.085437765567612
2024-01-16 12:00:00,1.085478740767708,1.0847659493596211
2024-01-16 13:00:00,1.0843107786086952,1.0835573486268073
2024-01-16 14:00:00,1.0788260191544323,1.0778612684504632
2024-01-16 15:00:00,1.07823376115559,1.0775428148226105
2024-01-16 16:00:00,1.0778396315210552,1.0772763035943058
2024-01-16 17:00:00,1.0752003064190934,1.074945094022003
2024-01-16 18:00:00,1.075087176514175,1.0744660115565448
2024-01-16 19:00:00,1.0757333802478541,1.075041205679324
2024-01-16 20:00:00,1.0764017617830655,1.07565188857964
2024-01-16 21:00:00,1.0785009259136393,1.0777951605844105
2024-01-16 22:00:00,1.081074731501843,1.0802496000383628
2024-01-16 23:00:00,1.0823468229006805,1.0815248182124173
2024-01-17 00:00:00,1.0862960370410608,1.0857201416743614
2024-01-17 01:00:00,1.0879541635277112,1.0876835463947767
2024-01-17 02:00:00,1.0886493152798111,1.0880587215244824
2024-01-17 03:00:00,1.0910398938370534,1.0902227612672108
2024-01-17 04:00:00,1.0919382490536875,1.0915805648881987
2024-01-17 05:00:00,1.0947596724302633,1.0943760878013082
2024-01-17 06:00:00,1.0955951211077846,1.0947513687072596
2024-01-17 07:00:00,1.0928798921952771,1.0922213911219594
2024-01-17 08:00:00,1.0937538590031517,1.0930593377220927
2024-01-17 09:00:00,1.0911398498412959,1.0902517769545634
2024-01-17 10:00:00,1.0891253937579812,1.0887824645010669
2024-01-17 11:00:00,1.0871781820135025,1.0865451228951435
2024-01-17 12:00:00,1.0856867607410954,1.08479542254106
2024-01-17 13:00:00,1.0803230431874946,1.0796503856228006
2024-01-17 14:00:00,1.0779317932082866,1.077340300055305
2024-01-17 15:00:00,1.0749667245823884,1.074288961191723
2024-01-17 16:00:00,1.0739119811156421,1.0731174736755695
2024-01-17 17:00:00,1.0746696648383363,1.0740825908950042
2024-01-17 18:00:00,1.0725407688604693,1.0720883904586744
2024-01-17 19:00:00,1.0751939259846623,1.0743854020761736
2024-01-17 20:00:00,1.0741276550029386,1.073454188041907
2024-01-17 21:00:00,1.077200738623337,1.076413767308519
2024-01-17 22:00:00,1.0771360569180062,1.0766222320651195
2024-01-17 23:00:00,1.0814485182172207,1.0807011754730529
2024-01-18 00:00:00,1.0811096671575247,1.0804927337485037
2024-01-18 01:00:00,1.083893646073486,1.0832440356581108
2024-01-18 02:00:00,1.0862036360799103,1.0856596481940135
2024-01-18 03:00:00,1.0901149156064323,1.0897028702622618
2024-01-18 04:00:00,1.090139976034111,1.089714170201637
2024-01-18 05:00:00,1.0905115309718305,1.089529200860312
2024-01-18 06:00:00,1.0922614611048125,1.091413268460582
2024-01-18 07:00:00,1.0881161227837959,1.0875006480893505
2024-01-18 08:00:00,1.0881397458980835,1.087571428081213
2024-01-18 09:00:00,1.089384162106629,1.0885440452822666
2024-01-18 10:00:00,1.0844325313833678,1.0837153462884206
2024-01-18 11:00:00,1.0833954459632058,1.082720153919333
2024-01-18 12:00:00,1.0786542044488046,1.078011085771477
2024-01-18 13:00:00,1.0757690519103993,1.0753545088289418
2024-01-18 14:00:00,1.0752688550017495,1.074601332859342
2024-01-18 15:00:00,1.0729065853530366,1.0723887247040487
2024-01-18 16:00:00,1.0714989546411502,1.0710850570576678
2024-01-18 17:00:00,1.0682884868723923,1.0676275053642692
2024-01-18 18:00:00,1.069681744126521,1.0689980581864071
2024-01-18 19:00:00,1.0690090207208707,1.0686397893145654
2024-01-18 20:00:00,1.071065475093053,1.0707228856054436
2024-01-18 21:00:00,1.0701908621637506,1.0696330366253057
2024-01-18 22:00:00,1.0733947917534368,1.0730113074483294
2024-01-18 23:00:00,1.0769832714214027,1.0763329833268358
2024-01-19 00:00:00,1.0768100589237253,1.076023728639448
2024-01-19 01:00:00,1.081769453487552,1.0811627509516644
2024-01-19 02:00:00,1.0847350129292694,1.0839491496353628
2024-01-19 03:00:00,1.0856204475242417,1.0851003542763484
2024-01-19 04:00:00,1.086027209131698,1.0852685936247861
2024-01-19 05:00:00,1.0868926673238795,1.0862149671537367
2024-01-19 06:00:00,1.087088383811773,1.086519245995311
2024-01-19 07:00:00,1.0859391696895404,1.0853281157013404
2024-01-19 08:00:00,1.0850856802135975,1.0845570785554806
2024-01-19 09:00:00,1.083077494559634,1.0824434974068011
2024-01-19 10:00:00,1.0802393232956666,1.0795427587770867
2024-01-19 11:00:00,1.07975526560496,1.0791227493569562
2024-01-19 12:00:00,1.0752087666222534,1.0746260514346502
2024-01-19 13:00:00,1.0730349267229466,1.0724671729630098
2024-01-19 14:00:00,1.071059246866695,1.0704746272891041
2024-01-19 15:00:00,1.068396665781323,1.0674579191502092
2024-01-19 16:00:00,1.0680150179264758,1.0673520272163721
2024-01-19 17:00:00,1.0669259099247281,1.0659980232872577
2024-01-19 18:00:00,1.0664920480151823,1.0659527909404678
2024-01-19 19:00:00,1.066192104949086,1.0657647170457079
2024-01-19 20:00:00,1.06904532951533,1.0684665270348508
2024-01-19 21:00:00,1.0682241535803625,1.067631062222636
2024-01-19 22:00:00,1.0719939748059606,1.0714769256968901
2024-01-19 23:00:00,1.0732949219036176,1.0725530054726813
2024-01-20 00:00:00,1.0746377592665448,1.074369080554728
